a e inc Omega argPeri meanAnomaly H j type inner outer epoch objId g sed_filename
125.897 0.7090000000000001 8.185 266.238 288.181 195.831 8.38 214.02 scattering 0 0 53157.0 4405 0.15 TNO.dat
46.00899999999999 0.16899999999999998 30.761 198.933 72.346 159.601 8.39 53.43 classical m h 53157.0 4406 0.15 TNO.dat
38.119 0.038 6.372999999999999 98.67 308.925 151.72 8.43 39.4 classical i 0 53157.0 4407 0.15 TNO.dat
52.886 0.29 18.127 80.348 41.915 275.469 7.93 55.77 resonant 7 3 53157.0 4408 0.15 TNO.dat
84.06299999999999 0.527 28.359 51.153 228.965 81.876 8.14 99.36 classical o 0 53157.0 4409 0.15 TNO.dat
104.23899999999999 0.622 20.976999999999997 38.275 77.847 98.12100000000001 7.64 142.97 classical o 0 53157.0 4410 0.15 TNO.dat
43.217 0.184 20.158 211.519 240.22400000000002 120.84200000000001 7.37 48.24 classical m h 53157.0 4411 0.15 TNO.dat
42.86 0.048 1.328 191.291 61.233000000000004 107.83 8.24 43.58 classical m s 53157.0 4412 0.15 TNO.dat
43.103 0.145 16.212 145.31799999999998 88.835 147.03 8.44 48.56 classical m h 53157.0 4413 0.15 TNO.dat
43.523 0.051 2.583 137.041 324.155 117.59100000000001 7.78 44.63 classical m s 53157.0 4414 0.15 TNO.dat
47.623000000000005 0.331 17.485 157.254 157.852 319.442 7.73 38.88 resonant 2 1 53157.0 4415 0.15 TNO.dat
88.459 0.619 14.265999999999998 309.27 293.791 149.736 8.42 140.26 scattering 0 0 53157.0 4416 0.15 TNO.dat
88.42299999999999 0.47600000000000003 17.267 11.404000000000002 336.48800000000006 303.056 8.46 84.06 resonant 5 1 53157.0 4417 0.15 TNO.dat
40.629 0.12300000000000001 17.654 350.19 134.17 99.52600000000001 8.09 42.04 classical m h 53157.0 4418 0.15 TNO.dat
57.093 0.324 9.211 359.67699999999996 222.49200000000002 213.791 6.48 73.75 classical o 0 53157.0 4419 0.15 TNO.dat
42.92100000000001 0.044000000000000004 2.274 85.634 277.935 19.733 7.88 41.15 classical m s 53157.0 4420 0.15 TNO.dat
96.095 0.615 6.653 38.172 237.951 235.11700000000002 7.91 144.56 classical o 0 53157.0 4421 0.15 TNO.dat
56.717 0.376 15.411 237.359 75.407 288.20099999999996 8.08 57.93 classical o 0 53157.0 4422 0.15 TNO.dat
39.448 0.153 31.349 204.19 116.47399999999999 180.933 8.41 45.48 resonant 3 2 53157.0 4423 0.15 TNO.dat
45.419 0.127 43.048 13.232999999999999 238.61700000000002 280.032 8.3 45.14 classical m h 53157.0 4424 0.15 TNO.dat
50.77 0.231 11.464 184.757 325.722 337.381 8.22 40.51 classical o 0 53157.0 4425 0.15 TNO.dat
40.22 0.109 17.561 300.082 270.882 98.73 7.94 41.34 classical m h 53157.0 4426 0.15 TNO.dat
87.62299999999999 0.541 19.258 250.831 192.403 283.717 8.45 100.76 classical o 0 53157.0 4427 0.15 TNO.dat
48.342 0.18100000000000002 6.982 86.146 119.084 323.6 7.86 42.0 classical o 0 53157.0 4428 0.15 TNO.dat
43.968 0.081 23.449 83.79799999999999 99.17 300.367 7.8 42.39 classical m h 53157.0 4429 0.15 TNO.dat
103.62200000000001 0.612 7.9270000000000005 40.113 238.702 81.226 7.21 128.79 classical o 0 53157.0 4430 0.15 TNO.dat
43.952 0.054000000000000006 5.686 62.678000000000004 131.181 185.292 8.22 46.31 classical m k 53157.0 4431 0.15 TNO.dat
275.954 0.866 21.131 219.665 272.96299999999997 171.667 8.49 514.19 classical o 0 53157.0 4432 0.15 TNO.dat
42.577 0.039 14.634 2.392 290.335 179.541 8.43 44.22 classical m h 53157.0 4433 0.15 TNO.dat
39.308 0.193 36.498000000000005 101.574 352.30300000000005 304.301 7.97 36.2 resonant 3 2 53157.0 4434 0.15 TNO.dat
55.583 0.33799999999999997 9.898 260.183 271.675 304.258 8.04 50.53 resonant 5 2 53157.0 4435 0.15 TNO.dat
43.532 0.155 9.13 123.52 350.663 294.452 8.2 41.68 resonant 7 4 53157.0 4436 0.15 TNO.dat
115.01299999999999 0.662 32.89 129.489 264.171 134.088 8.37 182.16 classical o 0 53157.0 4437 0.15 TNO.dat
49.623999999999995 0.209 25.831 270.01099999999997 264.812 171.722 8.39 59.94 classical o 0 53157.0 4438 0.15 TNO.dat
40.67 0.042 17.532 32.788000000000004 355.926 309.128 7.89 39.64 classical m h 53157.0 4439 0.15 TNO.dat
194.19799999999998 0.813 16.537 150.35299999999998 326.716 90.665 7.92 290.46 classical o 0 53157.0 4440 0.15 TNO.dat
75.592 0.519 7.322 230.06799999999998 283.553 156.27200000000002 6.06 113.33 classical o 0 53157.0 4441 0.15 TNO.dat
62.558 0.36700000000000005 12.709000000000001 159.916 219.942 217.138 8.46 82.95 classical o 0 53157.0 4442 0.15 TNO.dat
43.693000000000005 0.08199999999999999 2.678 214.928 267.43 329.991 7.81 40.66 resonant 7 4 53157.0 4443 0.15 TNO.dat
170.998 0.778 21.029 284.147 73.107 313.3 7.99 173.91 classical o 0 53157.0 4444 0.15 TNO.dat
43.843 0.064 3.4989999999999997 158.82399999999998 166.761 40.303000000000004 6.92 41.78 classical m k 53157.0 4445 0.15 TNO.dat
45.205 0.188 22.756 204.112 49.865 230.109 8.34 51.44 classical m h 53157.0 4446 0.15 TNO.dat
42.465 0.017 7.7620000000000005 130.97299999999998 233.31599999999997 149.082 8.46 43.09 classical m s 53157.0 4447 0.15 TNO.dat
43.823 0.067 3.975 119.811 147.379 351.03 8.43 40.95 classical m k 53157.0 4448 0.15 TNO.dat
45.333999999999996 0.07400000000000001 6.311 114.59100000000001 150.912 294.187 8.48 44.18 classical m s 53157.0 4449 0.15 TNO.dat
62.43899999999999 0.314 8.477 215.148 27.496 154.015 7.35 80.85 resonant 3 1 53157.0 4450 0.15 TNO.dat
55.275 0.424 23.385 230.243 91.74799999999999 317.006 8.38 45.38 resonant 5 2 53157.0 4451 0.15 TNO.dat
38.522 0.09 22.311 90.757 171.984 236.829 6.49 40.61 classical i 0 53157.0 4452 0.15 TNO.dat
44.013000000000005 0.057999999999999996 5.518 135.335 148.583 105.98700000000001 7.63 44.84 classical m k 53157.0 4453 0.15 TNO.dat
42.685 0.09300000000000001 41.647 116.196 134.882 236.887 8.3 45.1 classical m h 53157.0 4454 0.15 TNO.dat
55.199 0.355 25.156 50.471000000000004 300.948 17.11 7.45 37.6 classical o 0 53157.0 4455 0.15 TNO.dat
88.336 0.529 16.409000000000002 187.324 359.199 35.588 7.56 66.73 resonant 5 1 53157.0 4456 0.15 TNO.dat
43.938 0.077 4.282 166.69 244.44099999999997 46.675 8.46 41.76 classical m k 53157.0 4457 0.15 TNO.dat
39.286 0.299 27.320999999999998 356.048 347.148 302.541 7.69 36.03 resonant 3 2 53157.0 4458 0.15 TNO.dat
359.654 0.887 22.599 193.709 161.309 42.268 8.25 376.45 classical o 0 53157.0 4459 0.15 TNO.dat
44.285 0.067 5.723 96.98200000000001 34.641999999999996 106.538 7.85 45.31 classical m k 53157.0 4460 0.15 TNO.dat
43.467 0.085 1.7790000000000001 264.536 307.154 20.163 8.44 40.04 classical m s 53157.0 4461 0.15 TNO.dat
45.86600000000001 0.105 3.022 187.41099999999997 44.248999999999995 89.76100000000001 8.47 46.35 classical m s 53157.0 4462 0.15 TNO.dat
45.585 0.098 4.103 153.619 99.729 205.533 8.44 49.67 classical m s 53157.0 4463 0.15 TNO.dat
45.888000000000005 0.243 35.356 92.38799999999999 161.558 271.561 8.09 48.23 classical m h 53157.0 4464 0.15 TNO.dat
41.873000000000005 0.107 27.195999999999998 85.945 304.442 173.47299999999998 8.19 46.33 classical m h 53157.0 4465 0.15 TNO.dat
39.395 0.187 9.206 5.364 23.929000000000002 137.77 8.28 45.37 resonant 3 2 53157.0 4466 0.15 TNO.dat
40.188 0.073 17.339000000000002 303.686 9.395 253.93900000000002 7.77 41.19 classical m h 53157.0 4467 0.15 TNO.dat
39.393 0.153 8.503 123.016 240.43900000000002 6.357 8.34 33.4 resonant 3 2 53157.0 4468 0.15 TNO.dat
38.694 0.015 20.894000000000002 322.64599999999996 288.27299999999997 312.974 8.21 38.31 classical i 0 53157.0 4469 0.15 TNO.dat
270.897 0.858 15.950999999999999 214.65200000000002 84.059 13.324000000000002 8.37 128.27 classical o 0 53157.0 4470 0.15 TNO.dat
44.118 0.062 6.468999999999999 82.624 112.311 69.069 8.38 43.3 classical m k 53157.0 4471 0.15 TNO.dat
39.4 0.057 16.308 81.363 67.689 255.29 8.05 40.08 resonant 3 2 53157.0 4472 0.15 TNO.dat
39.628 0.24600000000000002 37.096 297.66700000000003 161.27700000000002 109.58200000000001 6.53 44.73 resonant 3 2 53157.0 4473 0.15 TNO.dat
62.176 0.413 23.291 294.75 93.993 323.204 8.46 48.02 classical o 0 53157.0 4474 0.15 TNO.dat
68.958 0.47200000000000003 43.966 270.557 106.399 283.743 8.37 76.07 classical o 0 53157.0 4475 0.15 TNO.dat
83.82 0.8 4.834 77.708 40.433 173.774 8.12 150.74 scattering 0 0 53157.0 4476 0.15 TNO.dat
44.238 0.067 2.6460000000000004 183.093 85.58 4.887 7.31 41.27 classical m k 53157.0 4477 0.15 TNO.dat
60.964 0.52 9.399 111.53299999999999 19.189 227.408 8.37 87.96 scattering 0 0 53157.0 4478 0.15 TNO.dat
43.872 0.033 3.435 220.678 204.878 225.24200000000002 7.95 44.9 classical m s 53157.0 4479 0.15 TNO.dat
181.359 0.8 32.123000000000005 331.694 139.575 107.79799999999999 8.32 289.74 classical o 0 53157.0 4480 0.15 TNO.dat
79.582 0.5529999999999999 20.573 37.273 301.218 276.209 7.83 96.76 classical o 0 53157.0 4481 0.15 TNO.dat
78.6 0.519 14.71 122.818 158.608 277.639 7.62 92.75 classical o 0 53157.0 4482 0.15 TNO.dat
42.203 0.124 16.037 267.795 355.832 174.49599999999998 8.33 47.42 classical m h 53157.0 4483 0.15 TNO.dat
87.53200000000001 0.539 11.458 32.875 285.553 42.55 7.71 72.87 classical o 0 53157.0 4484 0.15 TNO.dat
53.01 0.316 21.112 142.887 277.053 4.628 7.65 36.39 classical o 0 53157.0 4485 0.15 TNO.dat
55.552 0.337 1.1159999999999999 98.679 11.725 257.524 8.4 64.72 resonant 5 2 53157.0 4486 0.15 TNO.dat
40.905 0.125 13.85 38.352 139.04 358.44699999999995 8.3 35.78 classical m h 53157.0 4487 0.15 TNO.dat
426.255 0.912 27.629 200.013 252.27200000000002 120.48100000000001 5.82 756.17 classical o 0 53157.0 4488 0.15 TNO.dat
284.165 0.8740000000000001 13.026 66.317 84.273 200.021 7.89 528.27 classical o 0 53157.0 4489 0.15 TNO.dat
43.571000000000005 0.129 5.935 244.33599999999998 300.132 314.535 8.41 40.04 resonant 7 4 53157.0 4490 0.15 TNO.dat
55.838 0.32299999999999995 15.717 84.557 48.193999999999996 13.475999999999999 8.27 38.86 classical o 0 53157.0 4491 0.15 TNO.dat
44.01 0.039 1.649 307.38599999999997 58.778999999999996 91.58200000000001 8.1 44.12 classical m k 53157.0 4492 0.15 TNO.dat
54.617 0.326 29.828000000000003 323.52299999999997 19.172 324.018 7.77 43.25 classical o 0 53157.0 4493 0.15 TNO.dat
42.008 0.085 23.088 341.815 72.62899999999999 8.877 7.37 38.49 classical m h 53157.0 4494 0.15 TNO.dat
52.928000000000004 0.31 25.188000000000002 66.02 240.43099999999998 43.507 7.81 44.4 classical o 0 53157.0 4495 0.15 TNO.dat
50.833 0.26 43.63 96.462 15.75 246.532 8.43 58.52 classical o 0 53157.0 4496 0.15 TNO.dat
43.996 0.047 3.366 322.596 217.115 346.44300000000004 8.41 42.0 classical m k 53157.0 4497 0.15 TNO.dat
72.59 0.48100000000000004 15.74 18.227999999999998 278.941 259.971 7.81 91.67 classical o 0 53157.0 4498 0.15 TNO.dat
51.867 0.257 20.337 161.748 286.073 50.928999999999995 8.33 46.07 classical o 0 53157.0 4499 0.15 TNO.dat
44.20399999999999 0.033 1.569 53.47 97.49700000000001 35.474000000000004 8.48 43.04 classical m k 53157.0 4500 0.15 TNO.dat
99.43 0.599 8.209 199.81 130.627 68.232 8.41 111.64 classical o 0 53157.0 4501 0.15 TNO.dat
43.345 0.027999999999999997 1.999 216.203 2.51 293.3 7.43 42.89 classical m s 53157.0 4502 0.15 TNO.dat
154.657 0.778 19.955 25.311999999999998 321.906 74.108 4.78 204.75 classical o 0 53157.0 4503 0.15 TNO.dat
41.702 0.146 18.081 221.31400000000002 197.46400000000003 166.05700000000002 7.82 47.65 classical m h 53157.0 4504 0.15 TNO.dat
52.88399999999999 0.27399999999999997 5.468 12.833 182.636 71.969 8.4 52.3 resonant 7 3 53157.0 4505 0.15 TNO.dat
43.888000000000005 0.057999999999999996 1.344 63.492 41.971000000000004 43.299 8.47 42.12 classical m k 53157.0 4506 0.15 TNO.dat
53.998999999999995 0.307 29.814 151.509 36.117 67.51 8.16 52.56 classical o 0 53157.0 4507 0.15 TNO.dat
196.42700000000002 0.813 12.959000000000001 154.85399999999998 298.628 80.468 8.37 277.63 classical o 0 53157.0 4508 0.15 TNO.dat
38.584 0.08800000000000001 1.099 97.529 29.299 345.598 8.21 35.32 classical i 0 53157.0 4509 0.15 TNO.dat
69.5 0.45399999999999996 11.674000000000001 227.372 161.034 268.468 8.29 82.89 classical o 0 53157.0 4510 0.15 TNO.dat
42.5 0.013000000000000001 2.753 235.261 276.351 268.502 7.98 42.52 classical m s 53157.0 4511 0.15 TNO.dat
99.145 0.649 19.232 242.732 14.19 9.823 7.62 41.46 classical o 0 53157.0 4512 0.15 TNO.dat
160.947 0.774 11.706 138.3 264.663 346.666 8.35 71.81 classical o 0 53157.0 4513 0.15 TNO.dat
39.265 0.187 17.76 225.977 265.578 323.476 8.47 33.99 resonant 3 2 53157.0 4514 0.15 TNO.dat
45.693000000000005 0.077 3.0 179.53 208.046 62.438 7.79 44.29 classical m s 53157.0 4515 0.15 TNO.dat
45.093 0.1 4.331 240.649 291.887 258.351 7.89 46.42 classical m s 53157.0 4516 0.15 TNO.dat
45.513000000000005 0.023 1.921 159.09 69.952 218.96200000000002 8.43 46.35 classical m s 53157.0 4517 0.15 TNO.dat
42.096000000000004 0.11599999999999999 19.930999999999997 201.995 208.74400000000003 222.625 8.09 45.91 classical m h 53157.0 4518 0.15 TNO.dat
55.537 0.281 8.306000000000001 297.031 99.431 137.671 8.46 68.55 resonant 5 2 53157.0 4519 0.15 TNO.dat
79.983 0.491 24.759 41.391999999999996 332.272 273.692 6.02 94.93 classical o 0 53157.0 4520 0.15 TNO.dat
95.98299999999999 0.607 33.203 5.7989999999999995 3.662 64.392 7.67 104.86 classical o 0 53157.0 4521 0.15 TNO.dat
54.208999999999996 0.32799999999999996 10.027999999999999 323.92400000000004 101.943 180.955 8.4 71.98 classical o 0 53157.0 4522 0.15 TNO.dat
39.514 0.23600000000000002 29.221999999999998 94.82700000000001 317.481 327.691 8.46 32.51 resonant 3 2 53157.0 4523 0.15 TNO.dat
62.22 0.42700000000000005 23.543000000000003 329.164 266.44 357.121 8.33 35.74 resonant 3 1 53157.0 4524 0.15 TNO.dat
42.731 0.059000000000000004 5.3260000000000005 187.88400000000001 206.123 35.083 8.49 40.71 classical m s 53157.0 4525 0.15 TNO.dat
39.52 0.159 17.489 85.914 157.879 227.838 8.44 44.21 resonant 3 2 53157.0 4526 0.15 TNO.dat
88.07799999999999 0.527 17.769000000000002 250.167 55.714 310.849 8.17 79.05 classical o 0 53157.0 4527 0.15 TNO.dat
41.843999999999994 0.07 19.382 140.654 127.99799999999999 143.934 7.39 44.27 classical m h 53157.0 4528 0.15 TNO.dat
42.428000000000004 0.145 7.815 330.788 202.298 196.91299999999998 8.39 48.36 resonant 5 3 53157.0 4529 0.15 TNO.dat
45.3 0.037000000000000005 1.665 192.049 171.215 245.41299999999998 8.06 46.05 classical m s 53157.0 4530 0.15 TNO.dat
75.42699999999999 0.494 13.116 230.264 119.67399999999999 293.816 8.05 78.31 classical o 0 53157.0 4531 0.15 TNO.dat
74.001 0.466 18.096 316.142 115.825 214.957 7.04 105.46 classical o 0 53157.0 4532 0.15 TNO.dat
44.247 0.18899999999999997 36.055 18.288 274.82 15.883 8.26 36.35 classical m h 53157.0 4533 0.15 TNO.dat
55.323 0.353 26.605999999999998 46.935 165.668 90.71799999999999 8.37 61.94 resonant 5 2 53157.0 4534 0.15 TNO.dat
46.496 0.135 7.547000000000001 76.454 230.269 216.58700000000002 8.03 51.78 classical m h 53157.0 4535 0.15 TNO.dat
43.828 0.055999999999999994 6.167000000000001 122.76100000000001 154.634 119.53 8.28 45.15 classical m k 53157.0 4536 0.15 TNO.dat
46.551 0.076 3.4539999999999997 2.738 29.666999999999998 308.332 8.0 44.52 classical m s 53157.0 4537 0.15 TNO.dat
44.393 0.012 1.2830000000000001 125.264 270.555 257.14 7.44 44.52 classical m s 53157.0 4538 0.15 TNO.dat
43.856 0.085 2.875 304.529 161.989 237.28400000000002 8.28 46.09 resonant 7 4 53157.0 4539 0.15 TNO.dat
43.975 0.20800000000000002 25.783 199.778 289.871 64.633 7.82 41.79 classical m h 53157.0 4540 0.15 TNO.dat
43.761 0.09300000000000001 11.216 91.249 339.63599999999997 239.905 6.7 46.06 classical m h 53157.0 4541 0.15 TNO.dat
51.425 0.408 26.761 49.933 355.286 294.91900000000004 7.59 50.86 scattering 0 0 53157.0 4542 0.15 TNO.dat
45.445 0.092 3.6719999999999997 351.209 68.082 326.057 8.07 42.1 classical m s 53157.0 4543 0.15 TNO.dat
46.684 0.151 1.131 33.573 310.535 60.463 7.77 44.1 classical m s 53157.0 4544 0.15 TNO.dat
94.714 0.649 10.011000000000001 73.77600000000001 34.361 134.498 8.06 149.0 scattering 0 0 53157.0 4545 0.15 TNO.dat
45.581 0.13699999999999998 9.315 351.661 87.51899999999999 283.58799999999997 8.26 44.95 classical m h 53157.0 4546 0.15 TNO.dat
48.86 0.16899999999999998 7.265 303.812 240.12099999999998 50.492 8.2 44.58 classical o 0 53157.0 4547 0.15 TNO.dat
44.145 0.035 3.7510000000000003 123.285 21.98 88.51700000000001 8.32 44.16 classical m k 53157.0 4548 0.15 TNO.dat
46.628 0.228 59.476000000000006 142.144 168.40099999999998 280.26099999999997 8.49 47.15 classical m h 53157.0 4549 0.15 TNO.dat
67.387 0.402 26.149 150.061 188.593 303.134 8.05 62.45 classical o 0 53157.0 4550 0.15 TNO.dat
43.565 0.085 3.1830000000000003 29.941 121.14399999999999 179.101 8.05 47.27 classical m s 53157.0 4551 0.15 TNO.dat
62.323 0.267 10.793 90.523 277.002 147.77200000000002 8.07 77.32 resonant 3 1 53157.0 4552 0.15 TNO.dat
73.324 0.46299999999999997 37.01 23.662 255.50599999999997 45.982 8.01 62.31 classical o 0 53157.0 4553 0.15 TNO.dat
84.79899999999999 0.561 7.489 129.278 263.186 118.31700000000001 8.4 120.83 classical o 0 53157.0 4554 0.15 TNO.dat
47.879 0.314 7.351 352.709 131.819 19.816 7.28 34.64 resonant 2 1 53157.0 4555 0.15 TNO.dat
77.11 0.52 32.326 195.642 129.10399999999998 263.084 8.33 98.42 classical o 0 53157.0 4556 0.15 TNO.dat
51.501000000000005 0.409 26.291 260.566 77.536 216.983 8.44 70.37 scattering 0 0 53157.0 4557 0.15 TNO.dat
220.515 0.823 6.895 32.835 221.69099999999997 349.645 7.55 85.12 classical o 0 53157.0 4558 0.15 TNO.dat
49.583999999999996 0.198 4.72 92.376 273.487 105.51100000000001 8.23 53.85 classical o 0 53157.0 4559 0.15 TNO.dat
36.564 0.171 13.149000000000001 5.835 52.544 209.468 8.25 42.2 resonant 4 3 53157.0 4560 0.15 TNO.dat
41.49 0.031 16.6 344.06699999999995 3.053 141.89600000000002 7.82 42.53 classical m h 53157.0 4561 0.15 TNO.dat
55.361999999999995 0.37 13.705 191.144 248.61 334.351 7.93 39.44 resonant 5 2 53157.0 4562 0.15 TNO.dat
42.576 0.036000000000000004 3.2289999999999996 352.64099999999996 181.954 230.00799999999998 8.43 43.6 classical m s 53157.0 4563 0.15 TNO.dat
465.82 0.912 23.439 0.518 135.464 225.41 7.31 853.56 classical o 0 53157.0 4564 0.15 TNO.dat
104.553 0.631 42.198 213.80900000000003 125.165 192.955 8.23 169.92 classical o 0 53157.0 4565 0.15 TNO.dat
78.104 0.547 28.665 357.661 343.76 334.31699999999995 7.25 50.37 classical o 0 53157.0 4566 0.15 TNO.dat
80.65 0.5489999999999999 17.561 76.925 181.39700000000002 322.084 8.09 63.23 classical o 0 53157.0 4567 0.15 TNO.dat
152.209 0.757 11.998 59.292 283.692 312.809 8.15 153.35 classical o 0 53157.0 4568 0.15 TNO.dat
46.617 0.23399999999999999 17.09 128.017 82.316 210.297 8.33 56.52 classical m h 53157.0 4569 0.15 TNO.dat
59.777 0.373 23.941 66.283 265.566 231.567 8.07 77.26 classical o 0 53157.0 4570 0.15 TNO.dat
46.426 0.165 21.901 77.078 92.213 198.43200000000002 8.09 53.81 classical m h 53157.0 4571 0.15 TNO.dat
57.625 0.381 34.181999999999995 165.80200000000002 28.065 348.839 8.03 36.72 classical o 0 53157.0 4572 0.15 TNO.dat
62.475 0.324 13.102 137.386 143.778 329.594 8.05 47.7 resonant 3 1 53157.0 4573 0.15 TNO.dat
44.733000000000004 0.17300000000000001 21.587 318.121 337.001 28.463 8.45 38.32 classical m h 53157.0 4574 0.15 TNO.dat
118.227 0.708 10.522 333.315 98.70700000000001 308.428 7.83 121.31 scattering 0 0 53157.0 4575 0.15 TNO.dat
115.15 0.68 25.655 52.632 248.09599999999998 318.257 8.4 101.76 classical o 0 53157.0 4576 0.15 TNO.dat
40.063 0.055999999999999994 27.904 198.63400000000001 342.48199999999997 240.28799999999998 8.45 41.26 classical m h 53157.0 4577 0.15 TNO.dat
88.383 0.561 1.8090000000000002 97.613 254.475 332.577 7.72 58.64 resonant 5 1 53157.0 4578 0.15 TNO.dat
131.494 0.718 42.441 13.787 18.619 318.127 8.25 119.5 classical o 0 53157.0 4579 0.15 TNO.dat
37.461 0.035 7.199 75.587 79.92399999999999 221.46900000000002 7.89 38.45 classical i 0 53157.0 4580 0.15 TNO.dat
42.665 0.024 5.152 147.668 115.19 152.791 8.39 43.6 classical m s 53157.0 4581 0.15 TNO.dat
45.083999999999996 0.203 15.945 198.765 15.133 83.98200000000001 8.27 45.97 classical m h 53157.0 4582 0.15 TNO.dat
55.713 0.28600000000000003 8.586 155.149 280.562 30.858 8.32 43.83 classical o 0 53157.0 4583 0.15 TNO.dat
43.93899999999999 0.038 1.547 57.751999999999995 331.38699999999994 290.121 7.74 43.42 classical m k 53157.0 4584 0.15 TNO.dat
50.507 0.285 33.666 33.525999999999996 203.139 107.775 7.58 58.05 classical o 0 53157.0 4585 0.15 TNO.dat
68.523 0.47200000000000003 12.857999999999999 218.264 247.09599999999998 269.022 8.49 82.41 classical o 0 53157.0 4586 0.15 TNO.dat
134.349 0.718 12.82 311.639 290.285 9.947000000000001 6.66 51.99 classical o 0 53157.0 4587 0.15 TNO.dat
47.707 0.355 4.138 185.403 248.127 253.833 8.39 56.99 resonant 2 1 53157.0 4588 0.15 TNO.dat
70.976 0.503 21.013 115.802 17.658 185.02 8.25 106.61 classical o 0 53157.0 4589 0.15 TNO.dat
123.05 0.6729999999999999 11.968 36.478 132.226 255.71099999999998 7.18 179.15 classical o 0 53157.0 4590 0.15 TNO.dat
47.736000000000004 0.28600000000000003 11.855 243.665 10.179 260.64799999999997 8.32 53.35 resonant 2 1 53157.0 4591 0.15 TNO.dat
